process_name,avg_wait_time,avg_turnaround_time,context_switches
P657,11026181.272450533,11026985.464231355,657
P658,11081808.87082067,11082614.258358663,658
P659,11137386.077389985,11138192.663125949,659
P660,11194028.325757576,11194836.107575757,661
P661,11250097.874432677,11250906.85022693,661
P662,11306496.14652568,11307306.314199395,662
P663,11363708.266968327,11364519.628959276,664
P664,11420411.555722892,11421224.10993976,664
P665,11477581.17593985,11478394.920300752,665
P666,11535476.528528528,11536291.460960962,667
P667,11592870.99850075,11593687.11994003,667
P668,11650819.576347305,11651636.889221556,668
P669,11709244.312406577,11710062.819133034,669
P670,11767793.66119403,11768613.362686567,670
P671,11826906.052160954,11827726.950819673,672
P672,11886042.166666666,11886864.263392856,674
P673,11944333.872213967,11945157.16641902,673
P674,12003176.764094956,12004001.255192878,674
P675,12062549.204444444,12063374.893333333,676
P676,12121469.573964497,12122296.461538462,676
P677,12181165.398818316,12181993.485967504,678
P678,12240594.017699115,12241423.305309735,678
P679,12300099.93078056,12300930.41826215,679
P680,12360592.94117647,12361424.627941176,681
P681,12420613.621145375,12421446.509544788,681
P682,12480799.963343108,12481634.0542522,682
P683,12542096.294289898,12542931.590043925,684
P684,12602743.352339182,12603579.85380117,684
P685,12663654.508029196,12664492.213138686,685
P686,12725647.072886297,12726485.979591837,687
P687,12787016.831149926,12787856.940320233,687
P688,12848782.001453489,12849623.3125,688
P689,12911422.143686501,12912264.656023223,691
P690,12972947.786956523,12973791.498550724,690
P691,13035061.075253256,13035905.98552822,691
P692,13097825.143063584,13098671.251445087,693
P693,13160010.987012986,13160858.294372294,693
P694,13222940.207492795,13223788.714697406,694
P695,13286325.069064748,13287174.778417267,696
P696,13349217.994252874,13350068.905172413,696
P697,13413028.852223817,13413880.967001434,697
P698,13476995.46704871,13477848.785100287,698
P699,13541048.975679543,13541903.494992847,699
P700,13606214.037142858,13607069.75857143,700
P701,13671418.530670471,13672275.455064194,701
P702,13736536.321937323,13737394.451566951,702
P703,13803171.840682788,13804031.173541963,708
P704,13867117.822443182,13867978.359375,704
P705,13931053.903546099,13931915.64680851,705
P706,13996218.294617563,13997081.242209632,709
P707,14059639.321074964,14060503.471004244,707
P708,14123509.596045198,14124374.949152542,708
P709,14188321.799717912,14189188.355430184,712
P710,14251356.750704225,14252224.509859154,710
P711,14315087.922644163,14315956.88748242,711
P712,14379389.875,14380260.047752809,712
P713,14443545.6171108,14444417.0,713
P714,14508652.039215686,14509524.63165266,714
P715,14574220.77062937,14575094.570629371,715
P716,14639480.375698324,14640355.381284917,716
P717,14706014.284518829,14706890.493723849,721
P718,14770633.175487464,14771510.590529248,718
P719,14835279.205841446,14836157.827538248,719
P720,14900861.802777778,14901741.630555555,720
P721,14966724.339805825,14967605.37447989,721
P722,15032591.04432133,15033473.288088642,722
P723,15099561.128630705,15100444.58229599,723
P724,15166722.64917127,15167607.312154695,724
P725,15233718.60137931,15234604.475862069,726
P726,15301692.4738292,15302579.55785124,730
P727,15367660.65749656,15368548.95048143,728
P728,15432954.197802197,15433843.70054945,728
P729,15499607.0521262,15500497.765432099,729
P730,15566401.895890411,15567293.820547946,730
P731,15632834.671682626,15633727.808481531,731
P732,15700804.013661202,15701698.363387978,732
P733,15768989.881309686,15769885.446111869,733
P734,15836591.566757493,15837488.346049046,734
P735,15905663.258503402,15906561.25170068,737
P736,15974299.68478261,15975198.894021738,738
P737,16041400.557666214,16042300.98100407,737
P738,16109505.119241193,16110406.754742548,738
P739,16178438.52909337,16179341.378890393,739
P740,16246790.435135135,16247694.50135135,740
P741,16316207.137651822,16317112.422402158,741
P742,16386328.163072776,16387234.665768195,743
P743,16455544.473755047,16456452.192462988,743
P744,16525734.461021505,16526643.396505376,745
P745,16596294.969127517,16597205.119463088,748
P746,16664712.580428954,16665623.94772118,746
P747,16734403.350736279,16735315.935742972,747
P748,16804465.064171124,16805378.868983958,748
P749,16874198.570093457,16875113.592790388,749
P750,16945271.72,16946187.961333334,752
